id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
LLavpzLH1-2HN31LESfxkg,the-colorado-pig-rig-denver-2,The Colorado Pig Rig,https://s3-media3.fl.yelpcdn.com/bphoto/ypw0K49Hmlx-Ght1L4tuuA/o.jpg,False,https://www.yelp.com/biz/the-colorado-pig-rig-denver-2?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,20,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 39.7723135, 'longitude': -104.9449999}",[],$,"{'address1': '3600 E 40th Ave', 'address2': 'Ste 16', 'address3': '', 'city': 'Denver', 'zip_code': '80205', 'country': 'US', 'state': 'CO', 'display_address': ['3600 E 40th Ave', 'Ste 16', 'Denver, CO 80205']}",+13039997929,(303) 999-7929,15392.677865543339
7Ws90b5aSszgRFsJ280ZQA,street-frites-denver,Street Frites,https://s3-media2.fl.yelpcdn.com/bphoto/rfdkKTLjiO1XGSZukcytqw/o.jpg,False,https://www.yelp.com/biz/street-frites-denver?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,24,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",3.5,"{'latitude': 39.76155, 'longitude': -105.01951}",[],$,"{'address1': '2615 W Argyle Pl', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['2615 W Argyle Pl', 'Denver, CO 80211']}",+17209344694,(720) 934-4694,9421.692469814696
yJCrPeqHk9BSHAEB3Si3zg,east-coast-joes-chandler,East Coast Joe's,https://s3-media3.fl.yelpcdn.com/bphoto/lxG3uyAi6smZ7laqXRvamQ/o.jpg,False,https://www.yelp.com/biz/east-coast-joes-chandler?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,36,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 39.7399101257324, 'longitude': -104.990180969238}",[],$$,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Chandler', 'zip_code': '85225', 'country': 'US', 'state': 'AZ', 'display_address': ['Chandler, AZ 85225']}",+13035254949,(303) 525-4949,10371.06661932609
oUwZzPGMHXYZh4lRlMXPNQ,lilys-cocina-denver-2,Lily's Cocina,https://s3-media2.fl.yelpcdn.com/bphoto/zGekAW63KEZzHQDVb0mIUg/o.jpg,False,https://www.yelp.com/biz/lilys-cocina-denver-2?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,12,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 39.7242311, 'longitude': -105.0166007}",['delivery'],$,"{'address1': '2405 W 5th Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80204', 'country': 'US', 'state': 'CO', 'display_address': ['2405 W 5th Ave', 'Denver, CO 80204']}",+17203529360,(720) 352-9360,7682.934130307554
TfC8CkKmB1NG0yb2OWZM0A,tacos-420-denver-2,Tacos 420,https://s3-media1.fl.yelpcdn.com/bphoto/ua17sP9YSanIWaRKfxQ7RA/o.jpg,False,https://www.yelp.com/biz/tacos-420-denver-2?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,1,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 39.71259, 'longitude': -105.02545}",[],,"{'address1': '235 S Federal Blvd', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80219', 'country': 'US', 'state': 'CO', 'display_address': ['235 S Federal Blvd', 'Denver, CO 80219']}",+17208150503,(720) 815-0503,6693.251717656772
88vTyaviffPMA1qAj26z7Q,rumichaka-eats-denver-2,Rumichaka Eats,https://s3-media1.fl.yelpcdn.com/bphoto/b3ZBWbjIcJZjnNOOQWXASA/o.jpg,False,https://www.yelp.com/biz/rumichaka-eats-denver-2?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,11,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",5.0,"{'latitude': 39.60954, 'longitude': -105.09904}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80123', 'country': 'US', 'state': 'CO', 'display_address': ['Denver, CO 80123']}",+17208785151,(720) 878-5151,10472.807754907722
NOLaLX9u6DzRmaU0JI56jQ,mac-n-noodles-denver-2,Mac N Noodles,https://s3-media1.fl.yelpcdn.com/bphoto/1AnOT4fc9ENME0Qf3w1r-A/o.jpg,False,https://www.yelp.com/biz/mac-n-noodles-denver-2?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,44,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 39.60863, 'longitude': -105.09568}",[],$$,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80123', 'country': 'US', 'state': 'CO', 'display_address': ['Denver, CO 80123']}",+13032048782,(303) 204-8782,10472.807754907722
xFR7T6okbjMc674XLB_F4w,basted-egg-denver,Basted Egg,https://s3-media1.fl.yelpcdn.com/bphoto/PBSJ6J6Zmjae5OfjavYfDA/o.jpg,False,https://www.yelp.com/biz/basted-egg-denver?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 39.73351, 'longitude': -104.9978}",[],,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80204', 'country': 'US', 'state': 'CO', 'display_address': ['Denver, CO 80204']}",+17206849709,(720) 684-9709,7450.15238778136
TDxhH94liaF13W45BSAWug,lobster-bliss-denver,Lobster Bliss,https://s3-media4.fl.yelpcdn.com/bphoto/qL6BhfRJUzQro2ulQ9tfEw/o.jpg,False,https://www.yelp.com/biz/lobster-bliss-denver?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,16,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': None, 'longitude': None}",[],$$,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '', 'country': 'US', 'state': 'CO', 'display_address': ['Denver, CO']}",+17206366456,(720) 636-6456,10338.970828857806
iR-7HXLxN9xRncjH-uBYNg,mr-rice-guy-denver,Mr Rice Guy,https://s3-media4.fl.yelpcdn.com/bphoto/gz0jNJk9Vr1hnE9gj2LDmg/o.jpg,False,https://www.yelp.com/biz/mr-rice-guy-denver?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 39.75957767, 'longitude': -104.99907817}",[],,"{'address1': '2905 Inca St', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['2905 Inca St', 'Denver, CO 80202']}",+17742398284,(774) 239-8284,10664.676278037134
