id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
YTNDFalkX-JPI07UDncO9A,panchos-tacos-truck-long-beach-2,Pancho's Tacos Truck,https://s3-media3.fl.yelpcdn.com/bphoto/_5ORAjYQ9kNF-jcTC9KARQ/o.jpg,False,https://www.yelp.com/biz/panchos-tacos-truck-long-beach-2?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,45,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 33.783131, 'longitude': -118.197525}",[],$,"{'address1': '449 W Anaheim St', 'address2': '', 'address3': None, 'city': 'Long Beach', 'zip_code': '90813', 'country': 'US', 'state': 'CA', 'display_address': ['449 W Anaheim St', 'Long Beach, CA 90813']}",+13233962121,(323) 396-2121,15021.059942289952
3UuEFegpeEE2-LUJNxvAEg,tacos-la-carreta-long-beach,Tacos La Carreta,https://s3-media2.fl.yelpcdn.com/bphoto/jVDMv6lCck4yj7HRa7mrsQ/o.jpg,False,https://www.yelp.com/biz/tacos-la-carreta-long-beach?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,14,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",3.5,"{'latitude': 33.880534, 'longitude': -118.152588}",[],$,"{'address1': '3401 E 69th St', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90805', 'country': 'US', 'state': 'CA', 'display_address': ['3401 E 69th St', 'Long Beach, CA 90805']}",+15623772819,(562) 377-2819,7922.162189513555
KaZsJ0LlwGj2HMcGIFdeGQ,germanyumtruck-anaheim,GermanYumTruck,https://s3-media1.fl.yelpcdn.com/bphoto/ss_CAvjHr0M3CgAURY5ObQ/o.jpg,False,https://www.yelp.com/biz/germanyumtruck-anaheim?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,42,"[{'alias': 'german', 'title': 'German'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 33.854742, 'longitude': -117.8590279}",[],$$,"{'address1': '3091 E Coronado St', 'address2': None, 'address3': '', 'city': 'Anaheim', 'zip_code': '92806', 'country': 'US', 'state': 'CA', 'display_address': ['3091 E Coronado St', 'Anaheim, CA 92806']}",+12137877779,(213) 787-7779,19397.18425313193
L9aDtjnv8BGvi0frLBm5wA,aki-los-tacos-truck-whittier,Aki-Los Tacos Truck,https://s3-media3.fl.yelpcdn.com/bphoto/e_nrLW-5DA0bipYWGLIZSg/o.jpg,False,https://www.yelp.com/biz/aki-los-tacos-truck-whittier?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,62,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 33.9416427612305, 'longitude': -118.027610778809}",['delivery'],$,"{'address1': '14212 Mulberry Dr', 'address2': None, 'address3': '', 'city': 'Whittier', 'zip_code': '90604', 'country': 'US', 'state': 'CA', 'display_address': ['14212 Mulberry Dr', 'Whittier, CA 90604']}",+15625368361,(562) 536-8361,9234.376761709276
Rm50Nv3OevTjSiju6zK_LA,el-paraiso-food-truck-santa-ana-3,El Paraiso Food Truck,https://s3-media4.fl.yelpcdn.com/bphoto/eGuFlKTmBAAeKM3btH6g-w/o.jpg,False,https://www.yelp.com/biz/el-paraiso-food-truck-santa-ana-3?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,8,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,"{'latitude': 33.737324089908, 'longitude': -117.868045093245}",[],$,"{'address1': '100 W Highland St', 'address2': None, 'address3': '', 'city': 'Santa Ana', 'zip_code': '92701', 'country': 'US', 'state': 'CA', 'display_address': ['100 W Highland St', 'Santa Ana, CA 92701']}",+17146618188,(714) 661-8188,23389.098375418773
CSVJ1ClzGfQMRf1YyJdv1Q,long-beach-taco-cart-long-beach,Long Beach Taco Cart,https://s3-media3.fl.yelpcdn.com/bphoto/9xEYam9z7ISYedpGxlt6dw/o.jpg,False,https://www.yelp.com/biz/long-beach-taco-cart-long-beach?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,10,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 33.79359, 'longitude': -118.12147}",[],$$,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Long Beach', 'zip_code': '90815', 'country': 'US', 'state': 'CA', 'display_address': ['Long Beach, CA 90815']}",+15629991358,(562) 999-1358,8949.82955120881
X7WwbL-054j1jepTgbZCCw,veras-tacos-long-beach-3,Vera's Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/Qsomstfl12W_NmutHZqBgQ/o.jpg,False,https://www.yelp.com/biz/veras-tacos-long-beach-3?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,96,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 33.8236671735472, 'longitude': -118.21143709877}",['delivery'],$,"{'address1': '3667 Delta Ave', 'address2': None, 'address3': None, 'city': 'Long Beach', 'zip_code': '90810', 'country': 'US', 'state': 'CA', 'display_address': ['3667 Delta Ave', 'Long Beach, CA 90810']}",+15624909552,(562) 490-9552,13981.425055095602
u6iiP3Ck2TdhHHtN7keJCA,chicken-and-waffle-factory-los-angeles,Chicken and Waffle Factory,https://s3-media3.fl.yelpcdn.com/bphoto/ZDFREqmd2CrxWAD7TA9d4w/o.jpg,False,https://www.yelp.com/biz/chicken-and-waffle-factory-los-angeles?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,17,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 34.00455, 'longitude': -118.26009}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90011', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90011']}",+13108443237,(310) 844-3237,23603.174870986506
QK-7QhryHSRXQFqVDBf4Sw,tacos-gallo-loco-buena-park,Tacos Gallo Loco,https://s3-media3.fl.yelpcdn.com/bphoto/A4nIdAkkYYTkenFY8v40zA/o.jpg,False,https://www.yelp.com/biz/tacos-gallo-loco-buena-park?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,20,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",2.0,"{'latitude': 33.8707732, 'longitude': -117.9989377}","['delivery', 'pickup']",,"{'address1': '6211 Beach Blvd', 'address2': None, 'address3': '', 'city': 'Buena park', 'zip_code': '90621', 'country': 'US', 'state': 'CA', 'display_address': ['6211 Beach Blvd', 'Buena park, CA 90621']}",+13238687983,(323) 868-7983,6466.57085788397
BWTaBLd0yolcM3gUt9WF_w,sonics-bbq-long-beach,Sonic's BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/SNvq8P7T6HTiFxm_Ah1uCg/o.jpg,False,https://www.yelp.com/biz/sonics-bbq-long-beach?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,7,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 33.7962799072266, 'longitude': -118.191459655762}",[],$,"{'address1': '1163 E Hwy', 'address2': None, 'address3': '', 'city': 'Long Beach', 'zip_code': '90806', 'country': 'US', 'state': 'CA', 'display_address': ['1163 E Hwy', 'Long Beach, CA 90806']}",+15626164532,(562) 616-4532,13077.923952812782
