id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
m5ThmSO02HTxFdEYX5NOHg,dannys-tacos-santa-monica,Danny's Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/FMV0R7jeNIZEOszEAE6KLg/o.jpg,False,https://www.yelp.com/biz/dannys-tacos-santa-monica?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,25,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",2.5,"{'latitude': 34.0133937096276, 'longitude': -118.497422934681}",[],$,"{'address1': 'Ocean Blvd & Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['Ocean Blvd & Santa Monica Blvd', 'Santa Monica, CA 90401']}",+13232454669,(323) 245-4669,1810.4309343067744
RHYXOP70D2LmCRTWU96ZZQ,let-there-be-bacon-truck-los-angeles,Let There Be Bacon Truck,https://s3-media3.fl.yelpcdn.com/bphoto/zuYlNKXC7cf2i8ynBqDLBw/o.jpg,False,https://www.yelp.com/biz/let-there-be-bacon-truck-los-angeles?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,1,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 33.9930801391602, 'longitude': -118.471481323242}",[],,"{'address1': None, 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90291']}",,,3170.0131518857265
MA2zHV0j-FOZqH0lmfi64Q,aloha-fridays-santa-monica-2,Aloha Fridays,https://s3-media3.fl.yelpcdn.com/bphoto/P1e16VZf54KnyKgwiTf6TQ/o.jpg,False,https://www.yelp.com/biz/aloha-fridays-santa-monica-2?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,18,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",3.5,"{'latitude': 34.0268, 'longitude': -118.4737}",[],$,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90404', 'country': 'US', 'state': 'CA', 'display_address': ['Santa Monica, CA 90404']}",+18189615918,(818) 961-5918,1104.2268191575258
bMkdiPIdN2-gEg760fGIlw,rasta-rita-margarita-and-beverage-truck-los-angeles-6,Rasta Rita Margarita and Beverage Truck,https://s3-media3.fl.yelpcdn.com/bphoto/TC1uBPzjd4f8S0vADpPILQ/o.jpg,False,https://www.yelp.com/biz/rasta-rita-margarita-and-beverage-truck-los-angeles-6?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,1,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 34.04586167, 'longitude': -118.45149833}",[],,"{'address1': '11419 Santa Monica Blvd', 'address2': 'Unit 13R', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['11419 Santa Monica Blvd', 'Unit 13R', 'Los Angeles, CA 90025']}",+18669672782,(866) 967-2782,3765.352818330519
GkPga7TynXB0-4Bu6FDIgw,day-and-night-cereal-bar-los-angeles,Day & Night Cereal Bar,https://s3-media4.fl.yelpcdn.com/bphoto/SHodC6AsYMQSLWGTUk3gtQ/o.jpg,False,https://www.yelp.com/biz/day-and-night-cereal-bar-los-angeles?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,8,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 34.099852, 'longitude': -118.329669}",[],,"{'address1': '1555 N Cahuenga Blvd', 'address2': None, 'address3': None, 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1555 N Cahuenga Blvd', 'Los Angeles, CA 90028']}",+12134475420,(213) 447-5420,16393.10250007199
Djwp6tyJhBz-EOVoy8eOaw,tacos-super-gallito-los-angeles-26,Tacos Super Gallito,https://s3-media2.fl.yelpcdn.com/bphoto/y18cBPJ1fiEsCJZjjwCrcA/o.jpg,False,https://www.yelp.com/biz/tacos-super-gallito-los-angeles-26?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,273,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.5,"{'latitude': 34.0496742, 'longitude': -118.4367951}","['pickup', 'delivery']",$,"{'address1': '10854 Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['10854 Santa Monica Blvd', 'Los Angeles, CA 90025']}",+13233377424,(323) 337-7424,5080.886210286427
9oQnnXSTo8i2TliFPktxLg,sonoritas-prime-tacos-los-angeles,Sonoritas Prime Tacos,https://s3-media2.fl.yelpcdn.com/bphoto/VH_w93WSWOIRAFrEqStf-Q/o.jpg,False,https://www.yelp.com/biz/sonoritas-prime-tacos-los-angeles?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,1163,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 34.04093, 'longitude': -118.44328}","['pickup', 'delivery']",$$,"{'address1': '2004 Sawtelle Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['2004 Sawtelle Blvd', 'Los Angeles, CA 90025']}",+13104449100,(310) 444-9100,4045.1185927598194
Tqb7vEhVSNmOyhvCKZF1rQ,aztec-gourmet-food-truck-santa-monica,Aztec Gourmet Food Truck,https://s3-media2.fl.yelpcdn.com/bphoto/y6k9SkUK3rEMGg0oBU_CZA/o.jpg,False,https://www.yelp.com/biz/aztec-gourmet-food-truck-santa-monica?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]",3.5,"{'latitude': 34.0205597877502, 'longitude': -118.452999964356}",[],$,"{'address1': '31st & Ocean Park Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90405', 'country': 'US', 'state': 'CA', 'display_address': ['31st & Ocean Park Blvd', 'Santa Monica, CA 90405']}",,,2626.4752956543525
cQUHs5gzvbNZNjP4cwzFOg,juquila-taco-truck-west-los-angeles,Juquila Taco Truck,https://s3-media2.fl.yelpcdn.com/bphoto/G0sXT9utcBGKqPZsEPpPFw/o.jpg,False,https://www.yelp.com/biz/juquila-taco-truck-west-los-angeles?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,30,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.0,"{'latitude': 34.0433053599901, 'longitude': -118.456791937351}",[],$,"{'address1': 'Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'West Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['Santa Monica Blvd', 'West Los Angeles, CA 90025']}",+14242505181,(424) 250-5181,3215.5913142451564
7yo6zHn3MzPc93OZU1c3dQ,tacos-del-valle-venice,Tacos Del Valle,https://s3-media2.fl.yelpcdn.com/bphoto/gcH5zzHNaIlnldkR5Nx_MA/o.jpg,False,https://www.yelp.com/biz/tacos-del-valle-venice?adjust_creative=AJJp5ZbyG3U4JVXpf7gCgQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=AJJp5ZbyG3U4JVXpf7gCgQ,49,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 34.0061611809921, 'longitude': -118.428872823715}",[],$,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Venice', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['Venice, CA 90066']}",+13104334345,(310) 433-4345,5179.237106354839
